18.96,15.69,18.3,15.62,18.23,16,59.62,111.88,185.18,145.33,113.7,80.48,81.23,65.84999999999999,86.27,85.26000000000001,71.41,68.84,81.8,221.95,267.34,154.41,99.33,97.81999999999999
122.46,32.32,28.34,28.22,27.9,27.99,27.28,133.51,99.77,85.19,15.52,17.98,16.1,17.33,16.21,17.36,20.39,120.3,143.28,218.46,214.74,175.17,92.45999999999999,79.36
110.84,95.20999999999999,89.01000000000001,88.76000000000001,86.72,86.73999999999999,82.91,211.42,225.49,211.07,157.95,93.5,172.3,110.23,94.78,152.39,163.12,101.31,130.21,129.45,177.84,93.06999999999999,55.45,68.09999999999999
35.75,15.19,18.44,15.62,18.94,15.61,30.68,157.27,79.61,35.22,16.13,17.53,17.3,21.61,72.15000000000001,103.13,89.47,105.9,144.96,182.55,121.78,137.91,80.64,62.94
17.57,16.52,16,17.05,16.13,17.37,65.89,135.98,30.71,48.09,48,152.35,102.89,95.37,92.19,40.47,17.42,35.53,54.37,104.2,88.64,156.44,143.71,105.08
30.89,25.73,15.76,17.09,17.41,17.1,31.92,91.91,123.3,110.76,109.97,94.72,84.17,92.51000000000001,194.51,125.33,122.78,86.06999999999999,122.9,126.65,120.85,62.79,33.77,185.2
190.32,86.31999999999999,83.15000000000001,86.52,86.93000000000001,84.58,87.73,82.08,133.72,130.28,106.28,129.39,251.75,202.11,106.53,137.83,121.58,150.96,197.57,149.82,227.47,184.72,54.39,20.32
16.62,18.76,16.61,18.99,16.32,63.85,29.67,74.92,94.36,109.68,91.02,84.70999999999999,95.37,106.3,89.11,88.13,106.01,99.25,143.62,173.31,205.22,104.39,57.02,79.42
22.92,19.03,17.47,19.27,17.43,19.82,57.06,181.51,90.47,44.81,17.02,29.64,38.62,33.63,38.12,49.22,89.84,116.03,192.87,183.86,172.38,100.4,119.44,36.96
34.34,18.32,36.21,32.87,18.76,18.33,25.41,81.98,143.16,84.51000000000001,82.59,170.27,237.59,106.96,111.24,225.91,129,102.28,181.74,151.55,69.58,170.33,111.72,19.09
16.71,19.15,17.46,17.77,18.27,40.28,133.17,183.5,197.84,123.25,88.45999999999999,82.31999999999999,36.91,17.88,18.59,17.88,19.95,48.32,154.86,178.52,127.77,93.25,89.95999999999999,82.70999999999999
46.03,18.47,17.41,18.87,17.43,15.93,75.25,136.56,91.22,89.81999999999999,99.64,78.33,38.93,88.19,49.7,18.59,22.48,30.99,137.35,127.01,65.97,35.3,140.93,207.33
222.88,209.45,209.9,141.74,131.29,139.59,124.83,122.94,130.99,87.73999999999999,92.37,98.93000000000001,94.77,100.19,235.63,140.32,152.79,146.6,301.27,348.88,209.48,222.04,201.06,164.05
304.4,249.56,141.37,116.95,117.72,120.61,175.67,115.29,135.93,163.61,144.68,70.81999999999999,128.76,117.3,89.19,148.49,213.99,137.98,160.57,187.58,188.53,143.88,94.87,128.19
24.45,20.71,22.02,22.54,20.91,69.15000000000001,36.66,99.56999999999999,179.12,81.59999999999999,81.52,18.11,45.64,37.93,65.25,96.58,49.98,45.7,59.9,133.46,206.55,140.1,62.63,25.19
24.1,46.45,19.5,17.77,16.27,19.13,35.8,83.29000000000001,111.37,54.47,41.08,44.31,32.9,51.05,69.40000000000001,94.93000000000001,41.4,40.73,40.16,37.86,113.8,166.74,53.33,17.65
18.61,16.08,19.61,16.43,16.77,20.07,133.91,166.19,131.43,113.6,81.02,136.91,124.72,100.04,98.77,157.13,117.4,73.27,106.32,147.02,107.11,223.97,150.13,51.49
18.22,17.56,16.03,20.45,19.68,44.67,70.19,114.94,104.33,86.97,80.33,79.29000000000001,83.29000000000001,24.17,20.13,36.08,39,106.13,106.33,201.75,178.72,163.81,121.57,47.79
19.23,17.48,20.56,16.47,16.78,18.28,65.18000000000001,142.94,99.48999999999999,80.34,79.81,83.23999999999999,59.35,61.66,85.08,41.08,21.08,19.53,32.75,94.34999999999999,143.07,135.06,230.15,37.24
22.34,19.4,22.55,20.09,20.26,21.2,53.28,88.06,100.03,107.82,136.12,153.14,167.4,122.11,124.18,90.63,90.02,108.12,210.96,282.69,244.18,153.63,281.43,189.7
139.48,120.01,118.11,117.09,124.56,163.95,150.81,144.5,159.25,160.86,126.05,206.39,227.48,178.43,205.87,176.07,26.31,91.97,181.61,209.09,189.72,157.97,110.57,85.09999999999999
86.16,27.08,19.94,20.79,18.09,19,108.81,147.96,130.32,119.6,80.5,82.54000000000001,55.29,43.7,78.54000000000001,83.33,46.23,43.31,61.4,135.34,216.33,141.25,56.9,55.2
16.55,19.09,17.33,17.82,16.77,17.12,56.66,100.38,61.23,31.68,29.74,34.92,31.84,19.33,46.07,26.41,74.56999999999999,89.76000000000001,134.79,147.58,86.40000000000001,212.72,52.01,73.79000000000001
20.85,17.04,17.4,19.22,17.2,17.35,98.11,162.99,152.92,114.36,79.54000000000001,114.6,207.08,149.38,145.81,261.85,130.86,58.71,144.99,139.78,109.19,203.84,95.2,20.4
25.2,24.26,21.88,18.87,17.55,64.06999999999999,101.19,139.79,87.02,86.06999999999999,82.18000000000001,82.98999999999999,85.42,64.03,19.61,19.27,27.63,24.93,106.65,246.65,217.07,177.74,145.45,99.84
93.73,49.55,31.86,30.04,29.42,34.93,199.59,145.19,20.1,20.64,21.32,59.36,19.96,21.9,19.75,19.51,20.56,24.77,84.61,187.78,169.58,167.71,122.2,108.46
90.81999999999999,67.12,17.23,19.43,18.86,28.79,29.23,58.4,156.62,123.93,48.81,17.17,26.84,136.21,97.01000000000001,108.13,34.14,26.2,65.81999999999999,161.67,112.44,165.03,230.9,236.11
267.9,233.3,144.84,82.52,18.29,50.56,215.42,145.44,203.76,205.36,252.03,147.38,219.66,200.22,212.76,98.84,129.68,128.56,204.08,236.76,204.05,157.7,47.45,23.21
22,50.49,18.23,21.15,19.99,18.74,83.51000000000001,116.87,97.43000000000001,81.28,85.55,83.97,108.43,59.28,20.74,17.79,19.7,34.76,204.64,255.81,238.4,219.47,158.3,150.07
149.32,143.79,146.67,170.84,159.98,141.81,171.52,265,208.94,160.18,106.01,101.12,98.29000000000001,116.93,93.84,22.87,25.58,25.99,60.08,121.87,264.28,168.24,119.63,107.15
19.17,18.26,56.11,18.45,18.51,16.59,36.92,125.74,85.94,80.29000000000001,85.33,41.86,48.26,26.14,20.19,102.04,109.7,122.3,171.55,181.25,240.97,126.79,159.69,160.83
119.27,140.7,140.9,142.42,137.93,140.9,213.05,237.81,210.68,98.09999999999999,87.76000000000001,91.59,100.51,20.49,36.5,29.27,42.46,42.16,96.84,269.4,207.65,381.83,209.99,177.33
61.02,17.78,18.7,16.74,19.46,15.76,17.21,140.36,120.35,100.02,91.48999999999999,75.41,87.22,90.98999999999999,84.19,83.92,83.37,42.95,20.25,16.89,18.6,19.61,20.64,50.57
15.6,16,19.15,15.31,18.16,17.09,40.68,40.1,17.02,18.32,16.06,17.7,17.65,80.56999999999999,27.43,114.21,200.68,245.23,246.37,325.93,245.77,236.5,80.09999999999999,19.07
20.8,16.92,18.26,18.52,16.8,19.02,92.2,235.57,114.26,113.51,83.05,81.97,43.29,66.33,155.84,99.81,150.48,162.68,201.39,338.69,252.33,210.69,130.77,17.17
17.37,16.61,17.18,16.99,16.2,17.16,96.26000000000001,151.41,74.2,51.9,51.38,41.95,27.57,59.26,24.02,22.82,24.62,23.98,43.22,114.83,160.59,104.53,29.38,43.05
40.02,15.72,18.41,16.06,16.19,17.95,106.88,106.76,130.09,128.69,84.83,101.66,106.4,85.19,85.34999999999999,81.56,84.31999999999999,21.27,152.54,291.15,261.91,194.13,167.51,60.62
21.73,21.74,42.44,37.63,22.87,21.32,38.84,143.42,132.75,61.05,22.79,21.51,22.41,21.36,21.48,23.4,27.63,51.17,36.46,211.57,200.92,194.04,138.15,35.45
16.63,18.82,17.82,17.46,18.11,16.01,48.73,116.55,121.01,129.98,112.58,105.89,84.41,85.55,51.69,23.55,21.97,19.51,20.1,58.95,22.01,27.22,61.4,56.68
20.01,18.03,17.68,59.38,16.64,18.84,16.94,38.03,72.26000000000001,128.81,186.74,141.81,108.97,103.32,130.5,184.4,133.35,132.52,59.84,186.07,130.29,200.21,205.05,175.05
146.88,143.04,144.34,145.89,144.98,145.9,182.05,202.06,144.51,155.16,82.19,46.42,104.49,198.46,92.98999999999999,151.38,98.18000000000001,115.02,170.36,277.89,207.08,171,151.24,59.13
18.46,17.49,18.49,17.15,17.39,17.12,50.4,109.34,132.96,130.62,113.21,115.83,98.81,59.87,70.41,58.92,75.69,89.47,83.79000000000001,198.69,139.89,159.82,132.71,24.12
18.49,18.15,17.81,18,17.32,18.36,71.17,93.79000000000001,80.63,43.13,16.94,19.03,17.5,16.81,19.97,16.37,20.05,58.26,104.3,207.31,126.95,38.85,119.26,111.67
25.12,21.26,22.97,22.16,22.36,20.84,110.89,95.88,83.63,80.45,54.29,58.79,114.9,89.90000000000001,56.09,52.04,18.1,23.89,36.81,222.39,169.88,217.47,98.70999999999999,74.54000000000001
34.97,16.35,18.23,17.16,46.11,20.83,103.89,126.15,80.95,73.45,107.44,88.34,27.94,24.54,47.9,159.96,53.06,33.96,125.82,214.58,200.9,144.68,72.58,45.03
47.22,43.8,46.33,46.32,44.91,46.3,78.26000000000001,58.2,117.28,120.91,83.37,16.73,19.39,16.85,19.66,16.83,19.5,51.19,206.08,226.89,104.32,91.64,113.99,66.08
30.84,18.01,16.57,17.36,16.25,16.96,38.04,76.2,106.98,83.84,102.19,82.95999999999999,91.64,105.02,89.51000000000001,115.66,51.09,158.23,126.46,149.03,247.79,202.86,66.88,17.73
18.92,16.56,19.87,17.97,19.05,30.58,101.93,180.17,185.9,197.55,214.9,140.16,115.48,71.47,58.59,25.79,24.48,27.6,147.26,247.49,193.06,168.55,80.95999999999999,66.75
53.35,47.7,20.65,16.51,17.4,17.42,70.75,118.77,113.36,104.49,97.41,68.08,28.61,28.62,110.55,93.11,91.87,84.03,87.81999999999999,204.39,246.12,237.24,125.28,68.95999999999999
18.74,38.3,36.48,17.23,17.8,16.4,62.09,118.42,151.27,121.97,140.05,122.72,98.48,50.28,19.49,16.99,23.85,18.4,60.28,191.11,137.57,317.56,205.29,85.45
83.78,81.64,28.15,18.9,17.04,18.94,37.5,76.48,93.61,79.95999999999999,85.19,112.1,145.64,104.77,84.45,72.48,51.66,112.78,61.59,182.55,151.89,114.56,174.73,151.68
124.26,34.34,18.17,17.18,17.07,17.86,78.28,137.01,96.54000000000001,82.48,79.83,76.14,17.56,17.57,27.22,20.9,27.52,55.02,34.35,92.95999999999999,22.93,155.48,120.23,84.12
83.55,58.7,17.41,15.97,16.06,16.59,73.34,118.16,78.34999999999999,80.22,34.75,16.3,18.98,15.53,18.65,17.41,32.57,44.87,84.04000000000001,96.56,130.42,91.39,104.46,44.75
16.7,45.32,24.37,16.91,16.19,17.65,14.71,58.52,92.42,151.05,118.92,99.12,127.71,117.77,157.54,194.71,148.9,144.56,181.39,300.95,233.27,194.42,247.07,248.24
142.59,139.36,141.58,141.5,143.53,150.08,174.07,139.33,172.67,160.91,123.41,40.59,112.06,106.69,149.73,109.31,135.08,21.06,75.18000000000001,224.7,266.81,211.23,169.08,85.95999999999999
75.86,17.86,19.63,16.42,16.71,19.41,35.07,153.46,94.58,111.91,95.95,93.93000000000001,60.23,76.19,53.05,17.62,18.51,19.26,22.53,55.35,129.94,106.23,83.06999999999999,23.3
17.57,55.44,20.7,17.06,18.72,17.07,72.92,144.52,126.49,116.05,81.43000000000001,114.21,84.67,142.56,199.69,132.21,187.59,51.66,23.14,160.69,165.18,245.38,115.37,23.57
18.82,20.54,18.5,20.6,18.37,53.58,93.58,132.66,83.11,80.37,43.46,17.38,19.56,17.71,19.52,18.01,18.16,39.34,107.88,156.4,181.16,202.32,157.9,51.47
20.9,18.7,18.15,20.99,17.82,17.75,67.68000000000001,150.8,120.43,84.29000000000001,88.81,33.25,55.79,92.16,56.35,17.77,18.93,27.96,20.87,60.56,132.82,130.99,95.17,33.43
22.48,21.89,96.44,147.38,144.55,145.02,148.89,179.67,140.84,121.92,309.66,111.37,90.66,103.2,137.17,154.07,132.63,122.84,243.67,208.4,285.96,153.58,138.6,148.6
139.47,118.39,106.39,69.56999999999999,17.58,18.21,19.37,55.17,142.74,99,113.53,109.32,93.98999999999999,83.52,87.34999999999999,87.93000000000001,20.99,231.61,215.86,198.78,132.59,236.84,254.46,133.3
82.66,81.91,47.11,17.61,16.92,20.14,38.72,123.71,111.09,88.95999999999999,78.59999999999999,82.45999999999999,79.43000000000001,85.93000000000001,84.95,34.45,17.36,19.58,39,145.13,154.21,188.58,201.79,120.49
19.83,17.62,18.93,17.81,17.31,18,40.39,188.77,84.66,82.90000000000001,82.59999999999999,74.03,21.15,16.94,16.94,21.3,17.03,17.81,88.78,273.94,110.04,138.44,190.13,67.45
17.62,20.02,17.56,16.14,19.25,16.96,81.02,114.12,118.16,88.22,78.68000000000001,87.47,98,86.06999999999999,125.27,164.67,131.38,21.18,87.56999999999999,117.78,89.81999999999999,227.75,145.76,81.40000000000001
19.18,18.29,16.58,16.01,19.53,16.52,35.52,170.24,114.6,92.89,102.98,89.12,28.6,22.4,27.23,30.91,27.56,30.75,27.97,161.33,243.33,285.16,161.13,86.25
78.65000000000001,21.71,19.01,20.61,21.7,18.88,35.06,114.83,114.29,82.44,81.40000000000001,80.41,18.85,18.37,18.22,18.22,28.51,85.52,191.67,133.25,38.2,140.09,144.44,76.8
59.48,27.21,17.63,18.02,21.35,53.89,17.57,42.97,41.46,106.16,125.93,163.75,30.15,19.68,17.83,29.38,34.53,22.14,58.15,25.22,20.65,197.82,200.28,202.67
167.45,137.94,140.69,143.75,139.75,136.72,109.82,54.29,35.07,77.31999999999999,42.16,37.4,34.11,49.74,80.92,43.2,15.77,17.78,19.64,15.57,18.01,19.14,15.74,56.86
16.97,14.83,15.97,16.56,15.57,15.71,42.07,109.29,79.95,77.86,77.45,53.57,16.19,23.83,15.49,15.48,19.86,40.11,20.41,56.03,163.24,119.69,122.36,75.23999999999999
11.41,11.38,11.7,10.75,12.12,34.54,26.78,46.38,12.18,70.89,53.14,59.66,84.91,119.4,106.99,76.01000000000001,77.23,36.11,147.02,177.55,108.71,212.41,125.53,40.83
21.76,14.6,16.91,13.46,15.59,19.69,92.54000000000001,160.08,135.13,200.81,175.32,182.46,134.13,51.64,126.03,35.4,94.83,70.84999999999999,63.32,134.63,114.92,182.86,106.33,70.43000000000001
14.3,11.66,11.83,47.16,13.06,10.74,45.36,71.20999999999999,82.06999999999999,84.34999999999999,84.05,116.48,99.08,19.26,13.7,11.92,12.44,14.03,12.65,51.44,93.43000000000001,134.58,168.03,41.33
14.14,10.46,13.51,11.4,10.36,14.16,29.12,84.48999999999999,177.62,112.76,90.06999999999999,43.76,27.29,30.35,22.32,15.21,10.26,54.03,75.31,77.66,127.95,63.47,112.46,47.31
18.23,15.4,11.92,15.41,11.37,20.1,41.88,39.19,34.48,83.23999999999999,94.66,133.66,69.26000000000001,111.04,55.18,94.53,19,17.08,111.31,119.75,148.04,207.13,129.89,62.11
39.7,11.69,13.56,10.06,12.72,11.8,10.89,64.45,95,106.66,34.79,22.08,25.4,27.82,194.1,66,115.77,89.22,104.08,86.31,83.47,113.47,124.03,99.98
65.15000000000001,41.61,39.57,75.89,43.79,45.66,91.26000000000001,52.86,174.81,169.35,22.66,26.37,66.52,94.17,84.17,89.45,58.32,31.74,75.04000000000001,147.28,148.78,172.95,181.35,103.39
62.46,13.67,11.38,12.24,13.38,10.6,13.95,75.09999999999999,204.07,193.19,153.81,61.43,90.2,113.33,53.11,13.14,29.65,33.23,102.43,69.04000000000001,13.88,137.74,108,54.62
54.43,34.73,21.05,27.95,32.05,31.32,27.71,15.35,38.35,61.81,53.72,113.12,283.15,119.79,133.87,118.39,34.9,42.51,53.4,55.06,106.55,122.78,127.21,80.09
11.41,13.25,10.88,12.6,11.98,11.31,96.55,95.51000000000001,75.20999999999999,71.97,70.45999999999999,62.69,24.45,109.72,77.98999999999999,95.98999999999999,73.45,13.46,48.83,168.33,173.6,173.12,139.69,23.3
22.2,11.8,13.27,16.27,11.88,14.13,12.69,57.88,79.84,76.64,80.06999999999999,30.91,23.1,59.78,156.65,117.51,78.14,54.01,53.01,127.65,84.87,174.68,54.65,29.92
25.99,48.86,16.65,15.61,13.22,24.51,45.88,15.84,62.55,20.96,24.21,59.68,160.77,127.96,153.57,115.31,137.8,118.88,67.56999999999999,104.32,118.06,81.39,49.61,25.54
16.78,47.95,16.65,16.23,17.03,16.94,17.94,130.12,87.28,78.73,24.13,20.68,22.65,23.95,22.65,25.99,32.66,41.67,170.24,124.14,121.14,213.67,112.63,65.93000000000001
34.89,15.76,18.1,16.15,17.33,15.85,66.86,102.12,130.88,106.26,112.29,81.61,168.85,151.35,46.57,26.97,28.9,70.22,76.69,60.08,94.69,127.08,84.54000000000001,38.88
18.9,16.33,18.83,18.08,18.85,16.11,18.43,59.85,46.22,49.27,23.63,135.36,20.1,26.13,50.24,78.47,50.16,35.24,49.28,101.81,87.56,105.27,92.81,94.88
41.85,18.04,17.58,15.86,18.21,16.35,18.73,81.18000000000001,83.84,78.14,80.81,21.73,22.13,50.05,129.26,91.41,19.06,81.7,67.87,110.94,239.14,107.89,189.34,30.41
19.89,16.57,18.68,17.8,19.05,16.64,18.33,86.01000000000001,70.17,77.2,102.82,55.99,77.98999999999999,157.69,120.21,97.14,89.55,66.11,94.67,77.77,22.83,24.13,48.38,33.83
38.68,17.21,18.13,17.29,18.89,18.74,56.69,28.73,76.23999999999999,73.41,74.95,106.27,56.22,82.66,25.09,46.19,87.25,103.32,146.87,189.57,172.63,245.84,151.97,115.47
20.32,16.08,19.93,17.32,18.15,17.71,73.83,87.64,147.24,86.62,78.84,95.01000000000001,70.69,64.05,129.49,50.27,20.66,17.24,39.82,64.69,77.06999999999999,115.22,73.78,63.27
20.45,18.23,48.42,24.56,19.31,17.31,81.52,113.27,109.3,77.91,51.18,18.6,16.89,19.43,17.73,20.13,17.36,24.28,105.84,172.36,214.4,268.48,118.86,18.41
19.34,41.35,29.59,18.02,18.91,17.72,17.57,18.55,39.28,127.56,26.27,62.88,98.39,108.77,97.90000000000001,113.83,56.85,56.18,23.24,127.89,84.91,97.79000000000001,121.74,87.70999999999999
25.06,19.15,18.81,17.17,19.87,21.64,35.05,27.28,69.64,66.94,30.26,57.04,133.62,76.89,231.41,224.85,147.02,246.85,169.11,119.05,117.59,155.55,94.86,29.12
24.87,28.3,54.39,19.87,19.33,19.52,17.69,32.84,20.02,81.95999999999999,79.28,79.31999999999999,79.84,111.91,61.44,55.14,67.27,65.59,167.71,166.62,144.1,140.94,53.77,45.76
16.22,17.82,15.79,16.46,16.85,16.74,82.06999999999999,117.07,110.62,75.88,77.59999999999999,88.03,89.61,42.42,18.25,44.55,95.76000000000001,155.9,40.75,94.09999999999999,133.23,133.74,66.84,43.56
29.35,18.44,16.29,18.78,38.44,41.04,16.6,38.65,28.37,144.04,71.36,119.38,23.84,53.42,73.23,87.20999999999999,84.70999999999999,159.69,118.33,189.13,44.13,23.5,21.58,24.85
35.65,53.56,25.09,17.09,19.23,16.35,18.55,16.25,40.34,60.69,124.22,191.39,154.75,227.55,99.55,68.19,82.84999999999999,59.15,78.7,94.45999999999999,95.72,216.38,203,109.33
94.52,28.15,15.26,18.65,19.52,14.79,68.22,85.05,78.79000000000001,41.09,87.81999999999999,95.87,25.01,19.96,46.3,53.82,40.97,52.94,25.45,120.97,110.63,38.78,137.81,138.52
105.22,68.28,19.43,17.55,14.44,16.33,104.58,92,92.54000000000001,87.01000000000001,81.72,82.39,45.25,31.08,78.12,41.71,60.23,26.24,30.85,152.64,121.96,132.23,126.95,66.8
18.49,14.42,15.75,19.09,14.48,13.82,17.84,57.22,81.98999999999999,117.3,187.28,149.28,156.3,175.45,166.09,92.31,23.5,129.44,128.68,182.39,252.03,71.81,32.52,30.55
38.55,16.81,19.99,16.98,14.26,48.31,12.59,11.7,27.41,19.95,120.81,130.84,96.06999999999999,133.53,130.15,49.18,64.53,73.70999999999999,10.87,43.81,39.15,50.71,125.86,45.05
12.01,10.16,13.32,11.4,10.04,11.6,29.16,99.12,76.42,74.03,37.08,10.76,12.24,12.07,10.52,12.53,11.21,12.88,110.97,193.98,134.83,82.89,80.78,189.09
17.63,16.04,12.87,13.11,13.18,46.68,26.68,16.48,39.54,71.23999999999999,131.71,95.81,96.84999999999999,116.02,107.42,114.74,109.15,132.56,170.37,150.16,200.45,126.35,88.03,104.7
58.48,86.37,76.48999999999999,46.32,12.46,10.87,14.05,9.23,12.32,70.31,80.73,104.42,48.25,157.81,140.63,45.96,132.55,68.12,239.33,183.81,136.81,154.5,44.17,13.09
13.31,16.36,14.68,12.52,12.48,16.47,76.12,139.93,123.01,78.72,76.37,16.08,11.24,22.5,29.08,13.95,11.39,13.05,19.6,166.32,183.28,275.88,113.59,24.93
20.11,17.14,13.56,14.02,17.6,23.3,40.48,34.66,31.03,87.08,101.27,74.77,74.93000000000001,54.78,14.96,13.3,13.2,17.16,109.19,167.42,155.44,82.56999999999999,86.48999999999999,30.97
40.31,11.68,12.21,15.53,14.59,11.24,10.6,15.13,81.48999999999999,12.4,28.9,118.9,106.17,92.59,29.26,21.04,22.5,30.88,91.15000000000001,126.85,76.89,187.2,90.86,56.08
15.57,15.15,11.92,11.06,16.15,18.55,111.64,75.52,53.76,13.62,12.45,13.61,21.23,16.05,17.68,24.58,86.73,121.96,88.06,173.23,141.78,103.25,74.15000000000001,97.62
151.41,151.55,36.76,12.04,14.05,14.62,11.25,81.27,90.78,68.81999999999999,12.27,18.5,18.87,70.78,88.16,31.44,14.42,50.06,52.43,33.91,108.68,87.37,93.65000000000001,45.13
66.58,16.39,11.38,13.36,13.87,11,13.25,28.66,37.24,47.18,107.48,108.72,28.15,23.12,98.52,47.43,79.78,35,55.23,225.11,55.96,42.45,98.72,23.59
31.63,39.26,11.86,11.21,11.76,10.94,11.14,59.99,14.63,22.55,153.93,181.99,113.76,82.33,88.73999999999999,17.02,15.72,36.76,33.11,115.26,20.73,110.18,126.3,56.44
11.61,47.79,10.96,11.71,11.17,10.23,10.78,117.41,96.91,98.43000000000001,10.73,11.58,10.92,10.8,28.12,82.59,79.29000000000001,79.06999999999999,42.12,45.45,82.25,108.5,134.95,49.14
26.8,11.88,12.2,11.84,12.88,10.6,12.1,24.91,49,39.31,75.05,100.62,130.34,162.12,97.02,115.6,89.54000000000001,122.84,65.70999999999999,179.34,135.19,82.73999999999999,42.84,11.36
128.22,44.94,13.17,13.62,14.53,9.289999999999999,10.45,10.02,80.23999999999999,89.05,111.42,88.36,78.41,70.28,88.68000000000001,84.01000000000001,105.84,119.25,78.51000000000001,47.03,47.39,47.3,48.18,55.38
47.55,16.19,53.97,18.01,9.34,9.43,10.56,9.699999999999999,62.85,125.96,107.6,72.8,71.13,50.27,10.36,10.12,10.06,10.44,10.14,10.31,9.949999999999999,61.15,165.95,278.06
10.6,9.390000000000001,9.699999999999999,10.95,9.220000000000001,10.34,9.49,55.47,24.24,8.880000000000001,10.69,9.74,9.69,18.84,26.05,141.73,221.77,135.16,161.16,167.78,165.69,143.15,40.04,12.5
10.79,10.57,12.15,11.34,10.46,9.949999999999999,10.3,84.03,54.59,77.45,91.58,26.4,131.33,86.67,45.88,110.62,123.42,57.81,53.82,127.83,71.81,20.6,35.23,64.20999999999999
12.01,48.96,11.31,9.949999999999999,10.81,9.949999999999999,10.14,36.72,100.1,78.31,70.42,10.77,9.93,10.59,10.11,9.970000000000001,11.08,10.33,142.06,194.35,129.18,85.7,122.73,64.33
51.81,21,44.3,15.38,11.87,9.949999999999999,14.92,37.18,96.28,84.88,69.36,17.84,66.43000000000001,86.54000000000001,154.04,78.59,19.5,16.28,65.7,168.62,163.28,105.16,89.91,167.67
